12,1,1203.0,226.0,240.0,611.0,1,-1,-1,-1
12,2,1068.0,383.0,125.0,301.0,1,-1,-1,-1
12,3,901.0,390.0,125.0,299.0,1,-1,-1,-1
12,4,650.0,324.0,186.0,420.0,1,-1,-1,-1
13,1,1203.0,226.0,240.0,611.0,1,-1,-1,-1
13,2,1068.0,383.0,125.0,301.0,1,-1,-1,-1
13,3,901.0,390.0,125.0,299.0,1,-1,-1,-1
13,4,650.0,324.0,186.0,420.0,1,-1,-1,-1
14,1,1203.0,226.0,240.0,611.0,1,-1,-1,-1
14,2,1068.0,383.0,125.0,301.0,1,-1,-1,-1
14,3,901.0,390.0,125.0,299.0,1,-1,-1,-1
14,4,650.0,324.0,186.0,420.0,1,-1,-1,-1
15,1,1203.0,226.0,240.0,611.0,1,-1,-1,-1
15,2,1068.0,383.0,125.0,301.0,1,-1,-1,-1
15,3,901.0,390.0,125.0,299.0,1,-1,-1,-1
15,4,650.0,324.0,186.0,420.0,1,-1,-1,-1
16,1,1203.0,226.0,240.0,611.0,1,-1,-1,-1
16,2,1068.0,383.0,125.0,301.0,1,-1,-1,-1
16,3,901.0,390.0,125.0,299.0,1,-1,-1,-1
16,4,650.0,324.0,186.0,420.0,1,-1,-1,-1
17,1,1203.0,226.0,240.0,611.0,1,-1,-1,-1
17,2,1068.0,383.0,125.0,301.0,1,-1,-1,-1
17,3,901.0,390.0,125.0,299.0,1,-1,-1,-1
17,4,650.0,324.0,186.0,420.0,1,-1,-1,-1
17,5,742.0,374.0,132.0,319.0,1,-1,-1,-1
18,1,1203.0,226.0,240.0,611.0,1,-1,-1,-1
18,2,1068.0,383.0,125.0,301.0,1,-1,-1,-1
18,3,901.0,390.0,125.0,299.0,1,-1,-1,-1
18,4,650.0,324.0,186.0,420.0,1,-1,-1,-1
18,5,742.0,374.0,132.0,319.0,1,-1,-1,-1
19,1,1203.0,226.0,240.0,611.0,1,-1,-1,-1
19,2,1068.0,383.0,125.0,301.0,1,-1,-1,-1
19,3,901.0,390.0,125.0,299.0,1,-1,-1,-1
19,4,650.0,324.0,186.0,420.0,1,-1,-1,-1
19,5,742.0,374.0,132.0,319.0,1,-1,-1,-1
20,1,1203.0,226.0,240.0,611.0,1,-1,-1,-1
20,2,1068.0,383.0,125.0,301.0,1,-1,-1,-1
20,3,901.0,390.0,125.0,299.0,1,-1,-1,-1
20,4,639.0,319.0,186.0,420.0,1,-1,-1,-1
20,5,742.0,374.0,132.0,319.0,1,-1,-1,-1
21,1,1203.0,226.0,240.0,611.0,1,-1,-1,-1
21,2,1068.0,383.0,125.0,301.0,1,-1,-1,-1
21,3,901.0,390.0,125.0,299.0,1,-1,-1,-1
21,4,639.0,319.0,186.0,420.0,1,-1,-1,-1
21,5,742.0,374.0,132.0,319.0,1,-1,-1,-1
22,1,1203.0,226.0,240.0,611.0,1,-1,-1,-1
22,2,1068.0,383.0,125.0,301.0,1,-1,-1,-1
22,3,901.0,390.0,125.0,299.0,1,-1,-1,-1
22,4,639.0,319.0,186.0,420.0,1,-1,-1,-1
22,5,742.0,374.0,132.0,319.0,1,-1,-1,-1
23,1,1203.0,226.0,240.0,611.0,1,-1,-1,-1
23,2,1068.0,383.0,125.0,301.0,1,-1,-1,-1
23,3,901.0,390.0,125.0,299.0,1,-1,-1,-1
23,4,639.0,319.0,186.0,420.0,1,-1,-1,-1
23,5,742.0,374.0,132.0,319.0,1,-1,-1,-1
24,1,1203.0,226.0,240.0,611.0,1,-1,-1,-1
24,2,1068.0,383.0,125.0,301.0,1,-1,-1,-1
24,3,901.0,390.0,125.0,299.0,1,-1,-1,-1
24,4,639.0,319.0,186.0,420.0,1,-1,-1,-1
24,5,742.0,374.0,132.0,319.0,1,-1,-1,-1
25,1,1203.0,226.0,240.0,611.0,1,-1,-1,-1
25,2,1068.0,383.0,125.0,301.0,1,-1,-1,-1
25,3,901.0,390.0,125.0,299.0,1,-1,-1,-1
25,4,639.0,319.0,186.0,420.0,1,-1,-1,-1
25,5,742.0,374.0,132.0,319.0,1,-1,-1,-1
26,1,1203.0,226.0,240.0,611.0,1,-1,-1,-1
26,2,1060.0,385.0,125.0,301.0,1,-1,-1,-1
26,3,901.0,390.0,125.0,299.0,1,-1,-1,-1
26,4,623.0,320.0,186.0,420.0,1,-1,-1,-1
26,5,736.0,363.0,140.0,334.0,1,-1,-1,-1
27,1,1203.0,226.0,240.0,611.0,1,-1,-1,-1
27,2,1060.0,385.0,125.0,301.0,1,-1,-1,-1
27,3,901.0,390.0,125.0,299.0,1,-1,-1,-1
27,4,623.0,320.0,186.0,420.0,1,-1,-1,-1
27,5,736.0,363.0,140.0,334.0,1,-1,-1,-1
28,1,1203.0,226.0,240.0,611.0,1,-1,-1,-1
28,2,1060.0,385.0,125.0,301.0,1,-1,-1,-1
28,3,901.0,390.0,125.0,299.0,1,-1,-1,-1
28,4,623.0,320.0,186.0,420.0,1,-1,-1,-1
28,5,736.0,363.0,140.0,334.0,1,-1,-1,-1
29,1,1203.0,226.0,240.0,611.0,1,-1,-1,-1
29,2,1060.0,385.0,125.0,301.0,1,-1,-1,-1
29,3,901.0,390.0,125.0,299.0,1,-1,-1,-1
29,4,623.0,320.0,186.0,420.0,1,-1,-1,-1
29,5,736.0,363.0,140.0,334.0,1,-1,-1,-1
30,1,1203.0,226.0,240.0,611.0,1,-1,-1,-1
30,2,1060.0,385.0,125.0,301.0,1,-1,-1,-1
30,3,901.0,390.0,125.0,299.0,1,-1,-1,-1
30,4,599.0,320.0,186.0,420.0,1,-1,-1,-1
30,5,729.0,368.0,140.0,334.0,1,-1,-1,-1
31,1,1203.0,226.0,240.0,611.0,1,-1,-1,-1
31,2,1060.0,385.0,125.0,301.0,1,-1,-1,-1
31,3,901.0,390.0,125.0,299.0,1,-1,-1,-1
31,4,599.0,320.0,186.0,420.0,1,-1,-1,-1
31,5,729.0,368.0,140.0,334.0,1,-1,-1,-1
32,1,1203.0,226.0,240.0,611.0,1,-1,-1,-1
32,2,1060.0,385.0,125.0,301.0,1,-1,-1,-1
32,3,901.0,390.0,125.0,299.0,1,-1,-1,-1
32,4,599.0,320.0,186.0,420.0,1,-1,-1,-1
32,5,729.0,368.0,140.0,334.0,1,-1,-1,-1
33,1,1203.0,226.0,240.0,611.0,1,-1,-1,-1
33,2,1060.0,385.0,125.0,301.0,1,-1,-1,-1
33,3,901.0,390.0,125.0,299.0,1,-1,-1,-1
33,4,562.0,315.0,194.0,432.0,1,-1,-1,-1
33,5,729.0,368.0,140.0,334.0,1,-1,-1,-1
34,1,1203.0,226.0,240.0,611.0,1,-1,-1,-1
34,2,1060.0,385.0,125.0,301.0,1,-1,-1,-1
34,3,901.0,390.0,125.0,299.0,1,-1,-1,-1
34,4,562.0,315.0,194.0,432.0,1,-1,-1,-1
34,5,729.0,368.0,140.0,334.0,1,-1,-1,-1
35,1,1203.0,226.0,240.0,611.0,1,-1,-1,-1
35,2,1060.0,385.0,125.0,301.0,1,-1,-1,-1
35,3,901.0,390.0,125.0,299.0,1,-1,-1,-1
35,4,562.0,315.0,194.0,432.0,1,-1,-1,-1
35,5,729.0,368.0,140.0,334.0,1,-1,-1,-1
36,1,1203.0,226.0,240.0,611.0,1,-1,-1,-1
36,2,1060.0,385.0,125.0,301.0,1,-1,-1,-1
36,3,901.0,390.0,125.0,299.0,1,-1,-1,-1
36,4,562.0,315.0,194.0,432.0,1,-1,-1,-1
36,5,722.0,366.0,140.0,334.0,1,-1,-1,-1
37,1,1203.0,226.0,240.0,611.0,1,-1,-1,-1
37,2,1060.0,385.0,125.0,301.0,1,-1,-1,-1
37,3,901.0,390.0,125.0,299.0,1,-1,-1,-1
37,4,562.0,315.0,194.0,432.0,1,-1,-1,-1
37,5,722.0,366.0,140.0,334.0,1,-1,-1,-1
38,1,1203.0,226.0,240.0,611.0,1,-1,-1,-1
38,2,1060.0,385.0,125.0,301.0,1,-1,-1,-1
38,3,901.0,390.0,125.0,299.0,1,-1,-1,-1
38,4,562.0,315.0,194.0,432.0,1,-1,-1,-1
38,5,722.0,366.0,140.0,334.0,1,-1,-1,-1
39,1,1203.0,226.0,240.0,611.0,1,-1,-1,-1
39,2,1060.0,385.0,125.0,301.0,1,-1,-1,-1
39,3,901.0,390.0,125.0,299.0,1,-1,-1,-1
39,4,562.0,315.0,194.0,432.0,1,-1,-1,-1
39,5,722.0,366.0,140.0,334.0,1,-1,-1,-1
40,1,1203.0,226.0,240.0,611.0,1,-1,-1,-1
40,2,1060.0,385.0,125.0,301.0,1,-1,-1,-1
40,3,901.0,390.0,125.0,299.0,1,-1,-1,-1
40,4,562.0,315.0,194.0,432.0,1,-1,-1,-1
40,5,722.0,366.0,140.0,334.0,1,-1,-1,-1
41,1,1203.0,226.0,240.0,611.0,1,-1,-1,-1
41,2,1060.0,385.0,125.0,301.0,1,-1,-1,-1
41,3,901.0,390.0,125.0,299.0,1,-1,-1,-1
41,4,562.0,315.0,194.0,432.0,1,-1,-1,-1
41,5,722.0,366.0,140.0,334.0,1,-1,-1,-1
42,1,1203.0,226.0,240.0,611.0,1,-1,-1,-1
42,2,1060.0,385.0,125.0,301.0,1,-1,-1,-1
42,3,901.0,390.0,125.0,299.0,1,-1,-1,-1
42,4,553.0,317.0,194.0,432.0,1,-1,-1,-1
42,5,714.0,368.0,140.0,334.0,1,-1,-1,-1
43,1,1203.0,226.0,240.0,611.0,1,-1,-1,-1
43,2,1060.0,385.0,125.0,301.0,1,-1,-1,-1
43,3,901.0,390.0,125.0,299.0,1,-1,-1,-1
43,4,553.0,317.0,194.0,432.0,1,-1,-1,-1
43,5,714.0,368.0,140.0,334.0,1,-1,-1,-1
44,1,1203.0,226.0,240.0,611.0,1,-1,-1,-1
44,2,1060.0,385.0,125.0,301.0,1,-1,-1,-1
44,3,901.0,390.0,125.0,299.0,1,-1,-1,-1
44,4,553.0,317.0,194.0,432.0,1,-1,-1,-1
44,5,714.0,368.0,140.0,334.0,1,-1,-1,-1
45,1,1203.0,226.0,240.0,611.0,1,-1,-1,-1
45,2,1060.0,385.0,125.0,301.0,1,-1,-1,-1
45,3,901.0,390.0,125.0,299.0,1,-1,-1,-1
45,4,553.0,317.0,194.0,432.0,1,-1,-1,-1
45,5,714.0,368.0,140.0,334.0,1,-1,-1,-1
46,1,1203.0,226.0,240.0,611.0,1,-1,-1,-1
46,2,1060.0,385.0,125.0,301.0,1,-1,-1,-1
46,3,901.0,390.0,125.0,299.0,1,-1,-1,-1
46,4,553.0,317.0,194.0,432.0,1,-1,-1,-1
46,5,714.0,368.0,140.0,334.0,1,-1,-1,-1
47,1,1203.0,226.0,240.0,611.0,1,-1,-1,-1
47,2,1060.0,385.0,125.0,301.0,1,-1,-1,-1
47,3,901.0,390.0,125.0,299.0,1,-1,-1,-1
47,4,553.0,317.0,194.0,432.0,1,-1,-1,-1
47,5,714.0,368.0,140.0,334.0,1,-1,-1,-1
48,1,1203.0,226.0,240.0,611.0,1,-1,-1,-1
48,2,1060.0,385.0,125.0,301.0,1,-1,-1,-1
48,3,901.0,390.0,125.0,299.0,1,-1,-1,-1
48,4,553.0,317.0,194.0,432.0,1,-1,-1,-1
48,5,710.0,364.0,140.0,334.0,1,-1,-1,-1
49,1,1203.0,226.0,240.0,611.0,1,-1,-1,-1
49,2,1060.0,385.0,125.0,301.0,1,-1,-1,-1
49,3,901.0,390.0,125.0,299.0,1,-1,-1,-1
49,4,553.0,317.0,194.0,432.0,1,-1,-1,-1
49,5,710.0,364.0,140.0,334.0,1,-1,-1,-1
50,1,1203.0,226.0,240.0,611.0,1,-1,-1,-1
50,2,1060.0,385.0,125.0,301.0,1,-1,-1,-1
50,3,901.0,390.0,125.0,299.0,1,-1,-1,-1
50,4,553.0,317.0,194.0,432.0,1,-1,-1,-1
50,5,710.0,364.0,140.0,334.0,1,-1,-1,-1
51,1,1203.0,226.0,240.0,611.0,1,-1,-1,-1
51,2,1060.0,385.0,125.0,301.0,1,-1,-1,-1
51,3,901.0,390.0,125.0,299.0,1,-1,-1,-1
51,4,553.0,317.0,194.0,432.0,1,-1,-1,-1
51,5,710.0,364.0,140.0,334.0,1,-1,-1,-1
52,1,1203.0,226.0,240.0,611.0,1,-1,-1,-1
52,2,1060.0,385.0,125.0,301.0,1,-1,-1,-1
52,3,901.0,390.0,125.0,299.0,1,-1,-1,-1
52,4,553.0,317.0,194.0,432.0,1,-1,-1,-1
52,5,710.0,364.0,140.0,334.0,1,-1,-1,-1
53,1,1203.0,226.0,240.0,611.0,1,-1,-1,-1
53,2,1058.0,368.0,142.0,321.0,1,-1,-1,-1
53,3,913.0,383.0,125.0,299.0,1,-1,-1,-1
53,4,548.0,299.0,206.0,461.0,1,-1,-1,-1
53,5,719.0,353.0,164.0,341.0,1,-1,-1,-1
54,1,1203.0,226.0,240.0,611.0,1,-1,-1,-1
54,2,1058.0,368.0,142.0,321.0,1,-1,-1,-1
54,3,913.0,383.0,125.0,299.0,1,-1,-1,-1
54,4,548.0,299.0,206.0,461.0,1,-1,-1,-1
54,5,719.0,353.0,164.0,341.0,1,-1,-1,-1
55,1,1203.0,226.0,240.0,611.0,1,-1,-1,-1
55,2,1058.0,368.0,142.0,321.0,1,-1,-1,-1
55,3,913.0,383.0,125.0,299.0,1,-1,-1,-1
55,4,548.0,299.0,206.0,461.0,1,-1,-1,-1
55,5,719.0,353.0,164.0,341.0,1,-1,-1,-1
56,1,1203.0,226.0,240.0,611.0,1,-1,-1,-1
56,2,1058.0,368.0,142.0,321.0,1,-1,-1,-1
56,3,913.0,383.0,125.0,299.0,1,-1,-1,-1
56,4,548.0,299.0,206.0,461.0,1,-1,-1,-1
56,5,719.0,353.0,164.0,341.0,1,-1,-1,-1
57,1,1203.0,226.0,240.0,611.0,1,-1,-1,-1
57,2,1070.0,368.0,142.0,321.0,1,-1,-1,-1
57,3,933.0,381.0,125.0,299.0,1,-1,-1,-1
57,4,548.0,299.0,206.0,461.0,1,-1,-1,-1
57,5,719.0,353.0,164.0,341.0,1,-1,-1,-1
58,1,1203.0,226.0,240.0,611.0,1,-1,-1,-1
58,2,1070.0,368.0,142.0,321.0,1,-1,-1,-1
58,3,933.0,381.0,125.0,299.0,1,-1,-1,-1
58,4,548.0,299.0,206.0,461.0,1,-1,-1,-1
58,5,719.0,353.0,164.0,341.0,1,-1,-1,-1
59,1,1203.0,226.0,240.0,611.0,1,-1,-1,-1
59,2,1070.0,368.0,142.0,321.0,1,-1,-1,-1
59,3,933.0,381.0,125.0,299.0,1,-1,-1,-1
59,4,548.0,299.0,206.0,461.0,1,-1,-1,-1
59,5,719.0,353.0,164.0,341.0,1,-1,-1,-1
60,1,1203.0,226.0,240.0,611.0,1,-1,-1,-1
60,2,1070.0,368.0,142.0,321.0,1,-1,-1,-1
60,3,933.0,381.0,125.0,299.0,1,-1,-1,-1
60,4,565.0,300.0,206.0,461.0,1,-1,-1,-1
60,5,719.0,353.0,164.0,341.0,1,-1,-1,-1
61,1,1203.0,226.0,240.0,611.0,1,-1,-1,-1
61,2,1070.0,368.0,142.0,321.0,1,-1,-1,-1
61,3,933.0,381.0,125.0,299.0,1,-1,-1,-1
61,4,565.0,300.0,206.0,461.0,1,-1,-1,-1
61,5,719.0,353.0,164.0,341.0,1,-1,-1,-1
62,1,1186.0,228.0,240.0,611.0,1,-1,-1,-1
62,2,1070.0,368.0,142.0,321.0,1,-1,-1,-1
62,3,933.0,381.0,125.0,299.0,1,-1,-1,-1
62,4,565.0,300.0,206.0,461.0,1,-1,-1,-1
62,5,719.0,353.0,164.0,341.0,1,-1,-1,-1
63,1,1181.0,228.0,240.0,611.0,1,-1,-1,-1
63,2,1060.0,369.0,142.0,321.0,1,-1,-1,-1
63,3,933.0,381.0,125.0,299.0,1,-1,-1,-1
63,4,565.0,300.0,206.0,461.0,1,-1,-1,-1
63,5,707.0,356.0,164.0,341.0,1,-1,-1,-1
64,1,1169.0,224.0,240.0,611.0,1,-1,-1,-1
64,2,1060.0,369.0,142.0,321.0,1,-1,-1,-1
64,3,933.0,381.0,125.0,299.0,1,-1,-1,-1
64,4,565.0,300.0,206.0,461.0,1,-1,-1,-1
64,5,707.0,356.0,164.0,341.0,1,-1,-1,-1
65,1,1152.0,221.0,240.0,611.0,1,-1,-1,-1
65,2,1060.0,369.0,142.0,321.0,1,-1,-1,-1
65,3,933.0,381.0,125.0,299.0,1,-1,-1,-1
65,4,565.0,300.0,206.0,461.0,1,-1,-1,-1
65,5,707.0,356.0,164.0,341.0,1,-1,-1,-1
66,1,1137.0,224.0,240.0,611.0,1,-1,-1,-1
66,2,1036.0,371.0,142.0,321.0,1,-1,-1,-1
66,3,896.0,385.0,125.0,299.0,1,-1,-1,-1
66,4,565.0,300.0,206.0,461.0,1,-1,-1,-1
66,5,707.0,356.0,164.0,341.0,1,-1,-1,-1
67,1,1137.0,224.0,240.0,611.0,1,-1,-1,-1
67,2,1036.0,371.0,142.0,321.0,1,-1,-1,-1
67,3,896.0,385.0,125.0,299.0,1,-1,-1,-1
67,4,565.0,300.0,206.0,461.0,1,-1,-1,-1
67,5,707.0,356.0,164.0,341.0,1,-1,-1,-1
68,1,1137.0,224.0,240.0,611.0,1,-1,-1,-1
68,2,1036.0,371.0,142.0,321.0,1,-1,-1,-1
68,3,896.0,385.0,125.0,299.0,1,-1,-1,-1
68,4,565.0,300.0,206.0,461.0,1,-1,-1,-1
68,5,707.0,356.0,164.0,341.0,1,-1,-1,-1
69,1,1120.0,228.0,240.0,611.0,1,-1,-1,-1
69,2,1036.0,371.0,142.0,321.0,1,-1,-1,-1
69,3,891.0,391.0,125.0,299.0,1,-1,-1,-1
69,4,545.0,300.0,206.0,461.0,1,-1,-1,-1
69,5,697.0,364.0,164.0,341.0,1,-1,-1,-1
70,1,1120.0,228.0,240.0,611.0,1,-1,-1,-1
70,2,1036.0,371.0,142.0,321.0,1,-1,-1,-1
70,3,891.0,391.0,125.0,299.0,1,-1,-1,-1
70,4,545.0,300.0,206.0,461.0,1,-1,-1,-1
70,5,697.0,364.0,164.0,341.0,1,-1,-1,-1
71,1,1120.0,228.0,240.0,611.0,1,-1,-1,-1
71,2,1036.0,371.0,142.0,321.0,1,-1,-1,-1
71,3,891.0,391.0,125.0,299.0,1,-1,-1,-1
71,4,545.0,300.0,206.0,461.0,1,-1,-1,-1
71,5,697.0,364.0,164.0,341.0,1,-1,-1,-1
72,1,1080.0,234.0,240.0,611.0,1,-1,-1,-1
72,2,992.0,380.0,142.0,321.0,1,-1,-1,-1
72,3,866.0,398.0,125.0,299.0,1,-1,-1,-1
72,4,521.0,300.0,206.0,461.0,1,-1,-1,-1
72,5,677.0,364.0,164.0,341.0,1,-1,-1,-1
73,1,1080.0,234.0,240.0,611.0,1,-1,-1,-1
73,2,992.0,380.0,142.0,321.0,1,-1,-1,-1
73,3,866.0,398.0,125.0,299.0,1,-1,-1,-1
73,4,521.0,300.0,206.0,461.0,1,-1,-1,-1
73,5,677.0,364.0,164.0,341.0,1,-1,-1,-1
74,1,1080.0,234.0,240.0,611.0,1,-1,-1,-1
74,2,992.0,380.0,142.0,321.0,1,-1,-1,-1
74,3,866.0,398.0,125.0,299.0,1,-1,-1,-1
74,4,521.0,300.0,206.0,461.0,1,-1,-1,-1
74,5,677.0,364.0,164.0,341.0,1,-1,-1,-1
75,1,1031.0,231.0,240.0,611.0,1,-1,-1,-1
75,2,974.0,381.0,142.0,321.0,1,-1,-1,-1
75,3,842.0,398.0,125.0,299.0,1,-1,-1,-1
75,4,496.0,297.0,206.0,461.0,1,-1,-1,-1
75,5,646.0,366.0,164.0,341.0,1,-1,-1,-1
76,1,1031.0,231.0,240.0,611.0,1,-1,-1,-1
76,2,974.0,381.0,142.0,321.0,1,-1,-1,-1
76,3,842.0,398.0,125.0,299.0,1,-1,-1,-1
76,4,496.0,297.0,206.0,461.0,1,-1,-1,-1
76,5,646.0,366.0,164.0,341.0,1,-1,-1,-1
77,1,1031.0,231.0,240.0,611.0,1,-1,-1,-1
77,2,974.0,381.0,142.0,321.0,1,-1,-1,-1
77,3,842.0,398.0,125.0,299.0,1,-1,-1,-1
77,4,496.0,297.0,206.0,461.0,1,-1,-1,-1
77,5,646.0,366.0,164.0,341.0,1,-1,-1,-1
78,1,1017.0,233.0,240.0,611.0,1,-1,-1,-1
78,2,963.0,385.0,142.0,321.0,1,-1,-1,-1
78,3,828.0,403.0,125.0,299.0,1,-1,-1,-1
78,4,496.0,297.0,206.0,461.0,1,-1,-1,-1
78,5,624.0,378.0,164.0,341.0,1,-1,-1,-1
79,1,1017.0,233.0,240.0,611.0,1,-1,-1,-1
79,2,963.0,385.0,142.0,321.0,1,-1,-1,-1
79,3,828.0,403.0,125.0,299.0,1,-1,-1,-1
79,4,496.0,297.0,206.0,461.0,1,-1,-1,-1
79,5,624.0,378.0,164.0,341.0,1,-1,-1,-1
80,1,1017.0,233.0,240.0,611.0,1,-1,-1,-1
80,2,963.0,385.0,142.0,321.0,1,-1,-1,-1
80,3,828.0,403.0,125.0,299.0,1,-1,-1,-1
80,4,496.0,297.0,206.0,461.0,1,-1,-1,-1
80,5,624.0,378.0,164.0,341.0,1,-1,-1,-1
81,1,989.0,233.0,240.0,611.0,1,-1,-1,-1
81,2,963.0,385.0,142.0,321.0,1,-1,-1,-1
81,3,828.0,403.0,125.0,299.0,1,-1,-1,-1
81,4,493.0,317.0,206.0,461.0,1,-1,-1,-1
81,5,624.0,378.0,164.0,341.0,1,-1,-1,-1
82,1,989.0,233.0,240.0,611.0,1,-1,-1,-1
82,2,963.0,385.0,142.0,321.0,1,-1,-1,-1
82,3,828.0,403.0,125.0,299.0,1,-1,-1,-1
82,4,493.0,317.0,206.0,461.0,1,-1,-1,-1
82,5,624.0,378.0,164.0,341.0,1,-1,-1,-1
83,1,989.0,233.0,240.0,611.0,1,-1,-1,-1
83,2,963.0,385.0,142.0,321.0,1,-1,-1,-1
83,3,828.0,403.0,125.0,299.0,1,-1,-1,-1
83,4,493.0,317.0,206.0,461.0,1,-1,-1,-1
83,5,624.0,378.0,164.0,341.0,1,-1,-1,-1
84,2,989.0,233.0,240.0,611.0,1,-1,-1,-1
84,3,828.0,403.0,125.0,299.0,1,-1,-1,-1
84,4,493.0,317.0,206.0,461.0,1,-1,-1,-1
84,5,624.0,378.0,164.0,341.0,1,-1,-1,-1
85,2,989.0,233.0,240.0,611.0,1,-1,-1,-1
85,3,828.0,403.0,125.0,299.0,1,-1,-1,-1
85,4,493.0,317.0,206.0,461.0,1,-1,-1,-1
85,5,611.0,381.0,164.0,341.0,1,-1,-1,-1
86,2,989.0,233.0,240.0,611.0,1,-1,-1,-1
86,3,828.0,403.0,125.0,299.0,1,-1,-1,-1
86,4,493.0,317.0,206.0,461.0,1,-1,-1,-1
86,5,611.0,381.0,164.0,341.0,1,-1,-1,-1
87,2,957.0,234.0,240.0,611.0,1,-1,-1,-1
87,3,828.0,403.0,125.0,299.0,1,-1,-1,-1
87,4,493.0,317.0,206.0,461.0,1,-1,-1,-1
87,5,611.0,381.0,164.0,341.0,1,-1,-1,-1
88,2,957.0,234.0,240.0,611.0,1,-1,-1,-1
88,3,828.0,403.0,125.0,299.0,1,-1,-1,-1
88,4,493.0,317.0,206.0,461.0,1,-1,-1,-1
88,5,611.0,381.0,164.0,341.0,1,-1,-1,-1
89,2,957.0,234.0,240.0,611.0,1,-1,-1,-1
89,3,828.0,403.0,125.0,299.0,1,-1,-1,-1
89,4,493.0,317.0,206.0,461.0,1,-1,-1,-1
89,5,611.0,381.0,164.0,341.0,1,-1,-1,-1
90,2,945.0,236.0,240.0,611.0,1,-1,-1,-1
90,3,828.0,403.0,125.0,299.0,1,-1,-1,-1
90,4,493.0,317.0,206.0,461.0,1,-1,-1,-1
90,5,611.0,381.0,164.0,341.0,1,-1,-1,-1
91,2,945.0,236.0,240.0,611.0,1,-1,-1,-1
91,3,828.0,403.0,125.0,299.0,1,-1,-1,-1
91,4,493.0,317.0,206.0,461.0,1,-1,-1,-1
91,5,611.0,381.0,164.0,341.0,1,-1,-1,-1
92,2,945.0,236.0,240.0,611.0,1,-1,-1,-1
92,3,828.0,403.0,125.0,299.0,1,-1,-1,-1
92,4,493.0,317.0,206.0,461.0,1,-1,-1,-1
92,5,611.0,381.0,164.0,341.0,1,-1,-1,-1
93,2,943.0,236.0,240.0,611.0,1,-1,-1,-1
93,3,828.0,403.0,125.0,299.0,1,-1,-1,-1
93,4,518.0,314.0,206.0,461.0,1,-1,-1,-1
93,5,611.0,381.0,164.0,341.0,1,-1,-1,-1
94,2,943.0,236.0,240.0,611.0,1,-1,-1,-1
94,3,828.0,403.0,125.0,299.0,1,-1,-1,-1
94,4,518.0,314.0,206.0,461.0,1,-1,-1,-1
94,5,611.0,381.0,164.0,341.0,1,-1,-1,-1
95,1,943.0,236.0,240.0,611.0,1,-1,-1,-1
95,3,823.0,400.0,139.0,314.0,1,-1,-1,-1
95,4,523.0,315.0,206.0,461.0,1,-1,-1,-1
